Product ID,Product Name,Current Category,AI-Suggested Category,multi_suggested_categories,confidence_score,mapping_status,reason,Final Category,Validation Status,Version,Generated At,product_revenue
SKU-378F2167F1,GAJANAN ORANGE PRM HMT RAW RICE 1Kg,fruits,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,2890.0
SKU-38A267F6AD,GAJANAN ORANGE PRM HMT RAW RICE 5Kg,fruits,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,7140.0
SKU-4A5324973C,GAJANAN ORANGE PRM HMT RICE 1Kg,fruits,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,1360.0
SKU-84CE5455DB,GAJANAN ORANGE PRM HMT RICE 5Kg,fruits,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,8085.0
SKU-D983274C91,GARLIC,vegetables,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,181961.57
SKU-9E861583E1,GARLIC PEELED BOX,vegetables,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,26630.8
SKU-A3417E1D12,GARLIC PICKLE 250g AHA,vegetables,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,400.0
SKU-7DFE16CEAB,GINGER,vegetables,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,162048.46
SKU-344158A3C0,GINGER GARLIC PASTE 250G VELLANKI FOODS,vegetables,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,8370.0
SKU-8FC0989E59,GINGER PICKLE 250G VELLANKI FOODS,vegetables,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,6530.0
SKU-BD6C316AA0,GINGER PICKLE 250g AHA,vegetables,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,1600.0
SKU-B59F3C2B19,GINGER PICKLE 500g AHA,vegetables,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,1000.0
SKU-3AD39200AC,GOLDEN KIWI FRUIT BIG,fruits,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,395.0
SKU-08DF7926C9,GOLDEN KIWI SMALL,fruits,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,109152.55
SKU-9A6D60D485,GRAPE JUICE,juices,Beverages,Beverages,100.0,auto,Matched keywords: juice,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,370.0
SKU-F039F9483C,GREEK HONEY AND FIG YOGHURT 100g MILKY MIST,fruits,Dairy,Dairy,100.0,auto,Matched keywords: milk,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,640.0
SKU-8E65DD896E,GREEK YOGURT 85g  ALPHONSO MANGO  EPIGAMIA,fruits,Dairy,Dairy,100.0,auto,Matched keywords: yogurt,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,9660.0
SKU-306C9040A8,GREEK YOGURT ALPHONSO MANGO SMOOTHIE 180ml EPIGAMIA,juices,Dairy,Dairy,100.0,auto,Matched keywords: yogurt,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,6880.0
SKU-A37610C91A,GREEK YOGURT BLUEBERRY 90g EPIGAMIA,fruits,Dairy,Dairy,100.0,auto,Matched keywords: yogurt,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,10620.0
SKU-5B2DE53051,GREEK YOGURT BLUEBERRY SMOOTHIE 180ml EPIGAMIA,juices,Dairy,Dairy,100.0,auto,Matched keywords: yogurt,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,6000.0
SKU-1DF48E81A6,GREEK YOGURT MIXED BERRY ZERO ADDED SUGAR 120g EPIGAMIA,fruits,Dairy,Dairy,100.0,auto,Matched keywords: yogurt,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,2340.0
SKU-3947AA9B62,GREEK YOGURT STRAWBERRY 85g EPIGAMIA,fruits,Dairy,Dairy,100.0,auto,Matched keywords: yogurt,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,8340.0
SKU-F875C77C25,GREEK YOGURT STRAWBERRY SMOOTHIE 180ml EPIGAMIA,juices,Dairy,Dairy,100.0,auto,Matched keywords: yogurt,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,5200.0
SKU-5C76B886A5,GREEK YOGURT STRAWBERRY ZERO ADD SUGAR 120g EPIGAMIA,fruits,Dairy,Dairy,100.0,auto,Matched keywords: yogurt,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,2170.0
SKU-8556777B5E,GREEN APPLE,fruits,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,57267.08
SKU-E6A388DCF4,GREEN CHILLY,vegetables,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,158356.02000000002
SKU-D8C024A853,GREEN PEAS,vegetables,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,58912.810000000005
SKU-D82704EAC1,GREEN PEAS BATANI 500G EVR,vegetables,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,5610.0
SKU-639AB96AEF,GREEN PEAS SEED PAC,vegetables,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,9988.699999999999
SKU-F9349EE0BC,GUAVA HYBRID BIG ANAND,fruits,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,208875.02000000002
SKU-45B8482092,GUAVA Local,fruits,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,1940.93
SKU-14622DC250,GULABI ROUND BRINJAL,vegetables,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,64226.23
SKU-96948308E6,Ginger Imbued Honey 250g BT,vegetables,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,3600.0
SKU-4FA23D28C5,Ginger Imbued Honey 500g BT,vegetables,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,3240.0
SKU-A1467A5907,Green Kiwi Small,fruits,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,117932.0
SKU-283DDF825C,HIMAYATH MANGO KG LOOSE,fruits,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,193772.48
SKU-43B5F49D15,I.Orange Pack of 4,fruits,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,2407.0
SKU-AB34912A22,IDLY RAWA ORANGE 1KG AISHWARYA,fruits,Breakfast,Breakfast,100.0,auto,Matched keywords: idly,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,360.0
SKU-D4A09807B2,IMP ORANGE CANE,fruits,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,200.0
SKU-C044221ADC,IMP Orange Juices,juices,Beverages,Beverages,100.0,auto,Matched keywords: juice,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,7800.0
SKU-2139441E67,IMPORTED ORANGE,fruits,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,100960.51999999999
SKU-66354EE2BF,INDIAN RAISINS GREEN FLYBERRY,vegetables,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,3633.6000000000004
SKU-1D40AF7A64,IRANIAN DATES 500g ORIGINAL AM ENTERPRISES,fruits,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,2738.0
SKU-F37F5FE9EA,JACK FRUIT SEEDS ANAND,fruits,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,12180.0
SKU-349B18258E,JIVIKA CORIANDER POWDER 100GMS,vegetables,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,1100.0
SKU-1E1A1D0E5C,JIVIKA RED CHILLI POWDER 200GMS,vegetables,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,6800.0
SKU-F548BAFE00,JIVIKA RED CHILLI POWDER 500GMS,vegetables,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,3192.0
SKU-CE61610DBF,JUBJUB GUAVA JUICE,juices,Beverages,Beverages,100.0,auto,Matched keywords: juice,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,140.0
SKU-7F7A732C72,KARPURAVALLI BANANA,fruits,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,80638.42000000001
SKU-88C7F56178,KASOORI METHI PAPAD 200G EVR,vegetables,Snacks,Snacks,100.0,auto,Matched keywords: papad,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,375.0
SKU-47C3E91FC6,KEERA JUICE,juices,Beverages,Beverages,100.0,auto,Matched keywords: juice,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,720.0
SKU-72439824BD,KESARI MANGO KG LOOSE,fruits,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,146626.90999999997
SKU-6704569EF3,KIMIA DATES PLASTIC BOX 400G ORIGINAL,fruits,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,23985.0
SKU-DA32CF3E00,KIMJO KIMIA DATES 400g ELEPHANT,fruits,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,13392.79
SKU-CCCE73D8ED,KISMIS GREEN 250g,vegetables,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,1110.0
SKU-A011C76461,KOTHIMEERA CORIANDER KARAM 100g VELLANKI FOODS,vegetables,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,844.0
SKU-1FF612EB4A,LAKSHMAN FRUIT ANAND,fruits,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,5111.969999999999
SKU-D0BAB8E29E,LANGADA MANGO KG LOOSE,fruits,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,20394.180000000004
SKU-29D1BCAC10,LEAF ONION,vegetables,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,17179.96
SKU-2AE8E82ADA,LEMON,fruits,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,282952.05
SKU-82CA959DBD,LEMON JUICE,juices,Beverages,Beverages,100.0,auto,Matched keywords: juice,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,300.0
SKU-2E3AD802CE,LEMON PICKLE  250g AHA,fruits,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,825.0
SKU-40A2EE35EF,LEMON PICKLE 500g  AHA,fruits,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,450.0
SKU-DAF758D57F,LETTUCE RED ENG ITEM SAMBERRY,vegetables,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,275.15
SKU-AEA846B5A8,LETTUCE ROCKET ARUGULA KG ENGLISH ITEM SAMBERRY,vegetables,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,36.66
SKU-D2453B5640,LIME PICKLE 250g VELLANKI FOODS,fruits,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,1210.0
SKU-D58D289C79,LYCHEE LOCAL ANAND,fruits,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,49892.04999999999
SKU-581D3F4FD4,MALLIKA MANGO Kg LOOSE,fruits,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,40468.19
SKU-6FBF649428,MANGO AVAKAYA 250g  AHA,fruits,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,1470.0
SKU-1ABA1D9173,MANGO AVAKAYA pPICKLE 500g AHA,fruits,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,1050.0
SKU-93EB328F5A,MANGO BELLAM AVAKAI 250g AHA,fruits,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,180.0
SKU-558CC6C2B6,MANGO GINGER,fruits,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,2403.42
SKU-057A350E9E,MANGO JELLY ROLLS 250g VELLANKI FOODS,fruits,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,22480.0
SKU-E9579C712E,MANGO JUICE,juices,Beverages,Beverages,100.0,auto,Matched keywords: juice,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,1190.0
SKU-8CF9D33E1F,MANGO MAGAYA  250g AHA,fruits,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,1700.0
SKU-A7B9E9CEAA,MANGO MAGAYA 500g AHA,fruits,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,1000.0
SKU-27A756D530,MANGO PICKLE 250G VELLANKI FOODS,fruits,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,7555.0
SKU-EB7A2A3D84,MEDJOUL DATES LARGE FLYBERRY loose kgs,fruits,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,39455.28
SKU-7F80BD2368,METHI 100G,vegetables,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,3275.0
SKU-ACD691D7C4,MILK SHAKE CHOCOLATE 220ML MILKY MIST,juices,,Dairy;Confectionery;Beverages,33.52,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,9691.2
SKU-A111B88840,MILK SHAKE STRAWBERRY 180ML HERITAGE,juices,Dairy,Dairy;Beverages,63.16,flagged,Matched keywords: milk,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,1200.0
SKU-DF85128AAE,MILK SHAKE STRAWBERRY 180ML MILKY MIST,juices,Dairy,Dairy;Beverages,63.16,flagged,Matched keywords: milk,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,5788.0
SKU-B75FC61299,MILK SHAKE STRAWBERRY 180ml EPIGAMIA,juices,Dairy,Dairy;Beverages,63.16,flagged,Matched keywords: milk,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,9866.0
SKU-1ED0D6B39A,MILK SHAKE VANILA 180ml EPIGAMIA,juices,Dairy,Dairy;Beverages,63.16,flagged,Matched keywords: milk,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,3280.0
SKU-3149D106EE,MILK SHAKE VANILLA 180ML MILKY MIST,juices,Dairy,Dairy;Beverages,63.16,flagged,Matched keywords: milk,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,2320.0
SKU-D376EC9079,MILKSHAKE CHOCOLATE 180ml EPIGAMIA,juices,,Beverages;Confectionery,45.45,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,18150.4
SKU-7959CF3594,MODERN BANANA PUDDING  CAKE 140g,fruits,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,1980.0
SKU-467217C4D8,MODERN FRUIT & NUT CAKE 140g,fruits,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,3660.0
SKU-BE404AF32F,MOONG GREEN 500g,vegetables,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,11338.94
SKU-D178D1B784,MOUSAMBI JUICE,juices,Beverages,Beverages,100.0,auto,Matched keywords: juice,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,9900.0
SKU-9FAD9E52CA,MUSK MELON JUICE,juices,Beverages,Beverages,100.0,auto,Matched keywords: juice,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,4000.0
SKU-1B25CB5146,Mango Juices,juices,Beverages,Beverages,100.0,auto,Matched keywords: juice,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,560.0
SKU-61581BC545,Mango Milk Shake,juices,Dairy,Dairy;Beverages,63.16,flagged,Matched keywords: milk,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,60.0
SKU-6831A20F9B,NAGPUR ORANGE,fruits,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,86418.26
SKU-C30EF29461,NAGPUR ORANGE JUICE,juices,Beverages,Beverages,100.0,auto,Matched keywords: juice,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,3090.0
SKU-F40960A9D1,NANDA CRM BUN PINEAPPLE 60g,fruits,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,1365.0
SKU-75C1DA697C,NANDA MUFFIN FRUIT 240g,fruits,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,6427.25
SKU-FEA7FB5660,NEELAM MANGO Kg LOOSE,fruits,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,57965.95
SKU-50966C0CE8,OKRA CHIPS VACUUM FRIED 20g FLYBERRY,vegetables,Snacks,Snacks,100.0,auto,Matched keywords: chips,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,196.0
SKU-136E6BFC91,ONION,vegetables,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,443523.94000000006
SKU-9873E1C7D8,ONION WHITE,vegetables,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,3798.56
SKU-89FBE1AB69,ORANGE DRAGES KG LOOSE FLYBERRY,fruits,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,322.28
SKU-84A769C919,ORANGE JUICE,juices,Beverages,Beverages,100.0,auto,Matched keywords: juice,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,120.0
SKU-7FAC5CBA46,PALAK GREEN,vegetables,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,163396.09
SKU-E2C26D60DC,PAPPAYA JUICE,juices,Beverages,Beverages,100.0,auto,Matched keywords: juice,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,1550.0
SKU-035F8FA1F7,PERSIMMON FRUIT,fruits,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,4298.29
SKU-FA696C0EAE,PINE APPLE,fruits,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,66681.0
SKU-C11055256A,PINE APPLE JUICE,juices,Beverages,Beverages,100.0,auto,Matched keywords: juice,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,6900.0
SKU-077E5451B0,PINK LADY APPLE,fruits,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,236727.24000000002
SKU-F9AE74481F,PISTA GREEN SHELLED KG FLYBERRY,vegetables,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,27287.049999999996
SKU-ED0C9DBD96,POMEGRANATE CANE,fruits,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,500.0
SKU-B7739EF9F7,POMEGRANATE JUICE,juices,Beverages,Beverages,100.0,auto,Matched keywords: juice,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,12420.0
SKU-61C467D42F,POMEGRANATE SEEDS,fruits,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,1089.0
SKU-B2A7A495DE,POTATO,vegetables,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,487956.76
SKU-3E667A7521,POTATO CHIPS 200G EVR,vegetables,Snacks,Snacks,100.0,auto,Matched keywords: chips,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,680.0
SKU-DB997262E9,PUMPKIN,vegetables,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,47868.92
SKU-C07DAEDA2E,PUMPKIN SEEDS KG FLYBERRY,vegetables,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,23855.560000000005
SKU-C7813089D0,RAW BANANA(GREEN PLANTIN),fruits,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,128694.32
SKU-5BBCB141BF,RAW MANGO,fruits,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,61097.939999999995
SKU-4EAA1B8DE2,RED CHILLI PAPAD 200G EVR,vegetables,Snacks,Snacks,100.0,auto,Matched keywords: papad,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,408.0
SKU-FAE45F4DB5,RED CHILLI PICKLE 250G VELLANKI FOODS,vegetables,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,2295.0
SKU-768C54E9F1,RED SEEDLESS GRAPES,fruits,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,122.95
SKU-1466FA5AFC,RIDGE GOURD,vegetables,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,368571.18999999994
SKU-58BB152467,ROMAIN LETTUCE KG ENGISH ITEM SAMBERRY,vegetables,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,2468.75
SKU-0F098904AD,ROSE LONG BRINJAL,vegetables,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,111942.42
SKU-F981012176,RUBUSTA BANANA,fruits,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,204084.64999999997
SKU-8CE7DF7721,RUMANI MANGO KG LOOSE,fruits,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,1788.9699999999998
SKU-3DF476E0B1,Red Banana,fruits,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,23570.559999999998
SKU-90FEB75697,SAMBAR ONION CHENNAI,vegetables,Confectionery,Confectionery,100.0,auto,Matched keywords: bar,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,846.72
SKU-227144A420,SAMBAR  ONION,vegetables,Confectionery,Confectionery,100.0,auto,Matched keywords: bar,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,14163.04
SKU-A7455EEDFF,SHRIKAND MANGO 100g MILKY MIST,fruits,Dairy,Dairy,100.0,auto,Matched keywords: milk,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,855.0
SKU-B59ECEB435,SIMLA APPLE,fruits,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,29255.1
SKU-D12A2F3FE4,SMALL CAPSICUM,vegetables,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,21541.67
SKU-CCD32D4CC1,SNAKE GOURD,vegetables,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,30806.8
SKU-4207822595,STAR FRUIT,fruits,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,1068.0
