16/09/2025,2042,204203,DOODH PEDA 200g HERITAGE,2.00 ,0.00 ,125.00 ,11.91 ,0.00 ,238.09 ,250.00 
,,,,,,,,,,
18/09/2025,2042,204203,DOODH PEDA 200g HERITAGE,1.00 ,0.00 ,125.00 ,5.95 ,0.00 ,119.05 ,125.00 
,,,,,,,,,,
19/09/2025,2042,204203,DOODH PEDA 200g HERITAGE,1.00 ,0.00 ,125.00 ,5.95 ,0.00 ,119.05 ,125.00 
,,,,,,,,,,
20/09/2025,2042,204203,DOODH PEDA 200g HERITAGE,1.00 ,0.00 ,125.00 ,5.95 ,0.00 ,119.05 ,125.00 
,,,,,,,,,,
21/09/2025,2042,204203,DOODH PEDA 200g HERITAGE,2.00 ,0.00 ,125.00 ,11.90 ,0.00 ,238.10 ,250.00 
,,,,,,,,,,
22/09/2025,2042,204203,DOODH PEDA 200g HERITAGE,3.00 ,0.00 ,125.00 ,17.86 ,0.00 ,357.14 ,375.00 
,,,,,,,,,,
23/09/2025,2042,204203,DOODH PEDA 200g HERITAGE,1.00 ,0.00 ,125.00 ,5.95 ,0.00 ,119.05 ,125.00 
,,,,,,,,,,
24/09/2025,2042,204203,DOODH PEDA 200g HERITAGE,4.00 ,0.00 ,125.00 ,23.82 ,0.00 ,476.18 ,500.00 
,,,,,,,,,,
26/09/2025,2042,204203,DOODH PEDA 200g HERITAGE,1.00 ,0.00 ,125.00 ,5.95 ,0.00 ,119.05 ,125.00 
,,,,,,,,,,
27/09/2025,2042,204203,DOODH PEDA 200g HERITAGE,2.00 ,0.00 ,125.00 ,11.91 ,0.00 ,238.09 ,250.00 
,,,,,,,,,,
28/09/2025,2042,204203,DOODH PEDA 200g HERITAGE,1.00 ,0.00 ,125.00 ,5.95 ,0.00 ,119.05 ,125.00 
,,,,,,,,,,
29/09/2025,2042,204203,DOODH PEDA 200g HERITAGE,2.00 ,0.00 ,125.00 ,11.90 ,0.00 ,238.10 ,250.00 
,,,,,,,,,,
02/09/2025,2080,208004,BELLAM SUNNIVUNDALU 250g VELLANKI FOODS,1.00 ,0.00 ,175.00 ,8.33 ,0.00 ,166.67 ,175.00 
,,,,,,,,,,
04/09/2025,2080,208004,BELLAM SUNNIVUNDALU 250g VELLANKI FOODS,2.00 ,0.00 ,175.00 ,16.66 ,0.00 ,333.34 ,350.00 
,,,,,,,,,,
12/09/2025,2080,208004,BELLAM SUNNIVUNDALU 250g VELLANKI FOODS,1.00 ,0.00 ,175.00 ,8.33 ,0.00 ,166.67 ,175.00 
,,,,,,,,,,
13/09/2025,2080,208004,BELLAM SUNNIVUNDALU 250g VELLANKI FOODS,1.00 ,0.00 ,175.00 ,8.34 ,0.00 ,166.66 ,175.00 
,,,,,,,,,,
14/09/2025,2080,208004,BELLAM SUNNIVUNDALU 250g VELLANKI FOODS,2.00 ,0.00 ,175.00 ,16.66 ,0.00 ,333.34 ,350.00 
,,,,,,,,,,
16/09/2025,2080,208004,BELLAM SUNNIVUNDALU 250g VELLANKI FOODS,1.00 ,0.00 ,175.00 ,8.33 ,0.00 ,166.67 ,175.00 
,,,,,,,,,,
19/09/2025,2080,208004,BELLAM SUNNIVUNDALU 250g VELLANKI FOODS,1.00 ,0.00 ,175.00 ,8.33 ,0.00 ,166.66 ,175.00 
,,,,,,,,,,
20/09/2025,2080,208004,BELLAM SUNNIVUNDALU 250g VELLANKI FOODS,1.00 ,0.00 ,175.00 ,8.33 ,0.00 ,166.67 ,175.00 
,,,,,,,,,,
21/09/2025,2080,208004,BELLAM SUNNIVUNDALU 250g VELLANKI FOODS,1.00 ,0.00 ,175.00 ,8.33 ,0.00 ,166.67 ,175.00 
,,,,,,,,,,
25/09/2025,2080,208004,BELLAM SUNNIVUNDALU 250g VELLANKI FOODS,1.00 ,0.00 ,175.00 ,8.33 ,0.00 ,166.67 ,175.00 
,,,,,,,,,,
28/09/2025,2080,208004,BELLAM SUNNIVUNDALU 250g VELLANKI FOODS,1.00 ,0.00 ,175.00 ,8.33 ,0.00 ,166.67 ,175.00 
,,,,,,,,,,
29/09/2025,2080,208004,BELLAM SUNNIVUNDALU 250g VELLANKI FOODS,1.00 ,0.00 ,175.00 ,8.33 ,0.00 ,166.67 ,175.00 
,,,,,,,,,,
01/09/2025,2125,212504,MANGO JELLY ROLLS 250g VELLANKI FOODS,1.00 ,0.00 ,160.00 ,7.62 ,0.00 ,152.38 ,160.00 
,,,,,,,,,,
02/09/2025,2125,212504,MANGO JELLY ROLLS 250g VELLANKI FOODS,2.00 ,0.00 ,160.00 ,15.24 ,0.00 ,304.76 ,320.00 
,,,,,,,,,,
03/09/2025,2125,212504,MANGO JELLY ROLLS 250g VELLANKI FOODS,2.00 ,0.00 ,160.00 ,15.23 ,0.00 ,304.77 ,320.00 
,,,,,,,,,,
04/09/2025,2125,212504,MANGO JELLY ROLLS 250g VELLANKI FOODS,1.00 ,0.00 ,160.00 ,7.61 ,0.00 ,152.39 ,160.00 
,,,,,,,,,,
05/09/2025,2125,212504,MANGO JELLY ROLLS 250g VELLANKI FOODS,1.00 ,0.00 ,160.00 ,7.62 ,0.00 ,152.38 ,160.00 
,,,,,,,,,,
06/09/2025,2125,212504,MANGO JELLY ROLLS 250g VELLANKI FOODS,1.00 ,0.00 ,160.00 ,7.62 ,0.00 ,152.38 ,160.00 
,,,,,,,,,,
08/09/2025,2125,212504,MANGO JELLY ROLLS 250g VELLANKI FOODS,1.00 ,0.00 ,160.00 ,7.62 ,0.00 ,152.38 ,160.00 
,,,,,,,,,,
09/09/2025,2125,212504,MANGO JELLY ROLLS 250g VELLANKI FOODS,3.00 ,0.00 ,160.00 ,22.86 ,0.00 ,457.14 ,480.00 
,,,,,,,,,,
12/09/2025,2125,212504,MANGO JELLY ROLLS 250g VELLANKI FOODS,1.00 ,0.00 ,160.00 ,7.62 ,0.00 ,152.38 ,160.00 
,,,,,,,,,,
14/09/2025,2125,212504,MANGO JELLY ROLLS 250g VELLANKI FOODS,1.00 ,0.00 ,160.00 ,7.62 ,0.00 ,152.38 ,160.00 
,,,,,,,,,,
15/09/2025,2125,212504,MANGO JELLY ROLLS 250g VELLANKI FOODS,1.00 ,0.00 ,160.00 ,7.62 ,0.00 ,152.38 ,160.00 
,,,,,,,,,,
20/09/2025,2125,212504,MANGO JELLY ROLLS 250g VELLANKI FOODS,1.00 ,0.00 ,160.00 ,7.62 ,0.00 ,152.38 ,160.00 
,,,,,,,,,,
21/09/2025,2125,212504,MANGO JELLY ROLLS 250g VELLANKI FOODS,3.00 ,0.00 ,160.00 ,22.87 ,0.00 ,457.13 ,480.00 
,,,,,,,,,,
22/09/2025,2125,212504,MANGO JELLY ROLLS 250g VELLANKI FOODS,1.00 ,0.00 ,160.00 ,7.62 ,0.00 ,152.38 ,160.00 
,,,,,,,,,,
24/09/2025,2125,212504,MANGO JELLY ROLLS 250g VELLANKI FOODS,1.00 ,0.00 ,160.00 ,7.62 ,0.00 ,152.38 ,160.00 
,,,,,,,,,,
25/09/2025,2125,212504,MANGO JELLY ROLLS 250g VELLANKI FOODS,1.00 ,0.00 ,160.00 ,7.61 ,0.00 ,152.39 ,160.00 
,,,,,,,,,,
28/09/2025,2125,212504,MANGO JELLY ROLLS 250g VELLANKI FOODS,3.00 ,0.00 ,160.00 ,22.86 ,0.00 ,457.14 ,480.00 
,,,,,,,,,,
25/09/2025,2225,222506,MURUKULU 250g VELLANKI FOODS,2.00 ,0.00 ,150.00 ,14.29 ,0.00 ,285.71 ,300.00 
,,,,,,,,,,
26/09/2025,2225,222506,MURUKULU 250g VELLANKI FOODS,1.00 ,0.00 ,150.00 ,7.14 ,0.00 ,142.86 ,150.00 
,,,,,,,,,,
28/09/2025,2225,222506,MURUKULU 250g VELLANKI FOODS,3.00 ,0.00 ,150.00 ,21.43 ,0.00 ,428.57 ,450.00 
,,,,,,,,,,
30/09/2025,2225,222506,MURUKULU 250g VELLANKI FOODS,1.00 ,0.00 ,150.00 ,7.15 ,0.00 ,142.85 ,150.00 
,,,,,,,,,,
01/09/2025,2225,222509,MURUKULU 250g VELLANKI FOODS,2.00 ,0.00 ,160.00 ,34.29 ,0.00 ,285.71 ,320.00 
,,,,,,,,,,
02/09/2025,2225,222509,MURUKULU 250g VELLANKI FOODS,6.00 ,0.00 ,160.00 ,102.85 ,0.00 ,857.15 ,960.00 
,,,,,,,,,,
06/09/2025,2225,222509,MURUKULU 250g VELLANKI FOODS,3.00 ,0.00 ,160.00 ,51.42 ,0.00 ,428.58 ,480.00 
,,,,,,,,,,
07/09/2025,2225,222509,MURUKULU 250g VELLANKI FOODS,1.00 ,0.00 ,160.00 ,17.14 ,0.00 ,142.86 ,160.00 
,,,,,,,,,,
08/09/2025,2225,222509,MURUKULU 250g VELLANKI FOODS,3.00 ,0.00 ,160.00 ,51.42 ,0.00 ,428.58 ,480.00 
,,,,,,,,,,
09/09/2025,2225,222509,MURUKULU 250g VELLANKI FOODS,1.00 ,0.00 ,160.00 ,17.14 ,0.00 ,142.86 ,160.00 
,,,,,,,,,,
11/09/2025,2225,222509,MURUKULU 250g VELLANKI FOODS,2.00 ,0.00 ,160.00 ,34.29 ,0.00 ,285.71 ,320.00 
,,,,,,,,,,
12/09/2025,2225,222509,MURUKULU 250g VELLANKI FOODS,3.00 ,0.00 ,160.00 ,51.43 ,0.00 ,428.57 ,480.00 
,,,,,,,,,,
13/09/2025,2225,222509,MURUKULU 250g VELLANKI FOODS,2.00 ,0.00 ,160.00 ,34.29 ,0.00 ,285.71 ,320.00 
,,,,,,,,,,
14/09/2025,2225,222509,MURUKULU 250g VELLANKI FOODS,1.00 ,0.00 ,160.00 ,17.14 ,0.00 ,142.86 ,160.00 
,,,,,,,,,,
15/09/2025,2225,222509,MURUKULU 250g VELLANKI FOODS,3.00 ,0.00 ,160.00 ,51.41 ,0.00 ,428.59 ,480.00 
,,,,,,,,,,
16/09/2025,2225,222509,MURUKULU 250g VELLANKI FOODS,1.00 ,0.00 ,160.00 ,17.14 ,0.00 ,142.86 ,160.00 
,,,,,,,,,,
17/09/2025,2225,222509,MURUKULU 250g VELLANKI FOODS,1.00 ,0.00 ,160.00 ,17.14 ,0.00 ,142.86 ,160.00 
,,,,,,,,,,
19/09/2025,2225,222509,MURUKULU 250g VELLANKI FOODS,1.00 ,0.00 ,160.00 ,17.14 ,0.00 ,142.86 ,160.00 
,,,,,,,,,,
20/09/2025,2225,222509,MURUKULU 250g VELLANKI FOODS,6.00 ,0.00 ,13.18 ,8.47 ,0.00 ,70.62 ,79.09 
,,,,,,,,,,
21/09/2025,2225,222509,MURUKULU 250g VELLANKI FOODS,1.00 ,0.00 ,160.00 ,17.15 ,0.00 ,142.85 ,160.00 
,,,,,,,,,,
22/09/2025,2225,222509,MURUKULU 250g VELLANKI FOODS,1.00 ,0.00 ,148.80 ,0.00 ,0.00 ,148.80 ,148.80 
,,,,,,,,,,
23/09/2025,2225,222509,MURUKULU 250g VELLANKI FOODS,1.00 ,0.00 ,160.00 ,7.62 ,0.00 ,152.38 ,160.00 
,,,,,,,,,,
24/09/2025,2225,222509,MURUKULU 250g VELLANKI FOODS,1.00 ,0.00 ,160.00 ,7.62 ,0.00 ,152.38 ,160.00 
,,,,,,,,,,
26/09/2025,2225,222509,MURUKULU 250g VELLANKI FOODS,1.00 ,0.00 ,160.00 ,7.62 ,0.00 ,152.38 ,160.00 
,,,,,,,,,,
27/09/2025,2225,222509,MURUKULU 250g VELLANKI FOODS,2.00 ,0.00 ,160.00 ,15.24 ,0.00 ,304.76 ,320.00 
,,,,,,,,,,
29/09/2025,2225,222509,MURUKULU 250g VELLANKI FOODS,1.00 ,0.00 ,160.00 ,7.62 ,0.00 ,152.38 ,160.00 
,,,,,,,,,,
22/09/2025,2226,222605,JANTHIKALU 250g VELLANKI FOODS,1.00 ,0.00 ,139.50 ,0.00 ,0.00 ,139.50 ,139.50 
,,,,,,,,,,
26/09/2025,2226,222605,JANTHIKALU 250g VELLANKI FOODS,1.00 ,0.00 ,150.00 ,7.14 ,0.00 ,142.86 ,150.00 
,,,,,,,,,,
28/09/2025,2226,222605,JANTHIKALU 250g VELLANKI FOODS,1.00 ,0.00 ,150.00 ,7.14 ,0.00 ,142.86 ,150.00 
,,,,,,,,,,
30/09/2025,2226,222605,JANTHIKALU 250g VELLANKI FOODS,1.00 ,0.00 ,150.00 ,7.14 ,0.00 ,142.86 ,150.00 
,,,,,,,,,,
04/09/2025,2226,222606,JANTHIKALU 250g VELLANKI FOODS,1.00 ,0.00 ,160.00 ,17.14 ,0.00 ,142.86 ,160.00 
,,,,,,,,,,
05/09/2025,2226,222606,JANTHIKALU 250g VELLANKI FOODS,2.00 ,0.00 ,160.00 ,34.29 ,0.00 ,285.71 ,320.00 
,,,,,,,,,,
06/09/2025,2226,222606,JANTHIKALU 250g VELLANKI FOODS,3.00 ,0.00 ,160.00 ,51.44 ,0.00 ,428.56 ,480.00 
,,,,,,,,,,
08/09/2025,2226,222606,JANTHIKALU 250g VELLANKI FOODS,1.00 ,0.00 ,160.00 ,17.14 ,0.00 ,142.86 ,160.00 
,,,,,,,,,,
09/09/2025,2226,222606,JANTHIKALU 250g VELLANKI FOODS,3.00 ,0.00 ,160.00 ,51.44 ,0.00 ,428.56 ,480.00 
,,,,,,,,,,
10/09/2025,2226,222606,JANTHIKALU 250g VELLANKI FOODS,3.00 ,0.00 ,160.00 ,51.44 ,0.00 ,428.56 ,480.00 
,,,,,,,,,,
12/09/2025,2226,222606,JANTHIKALU 250g VELLANKI FOODS,1.00 ,0.00 ,160.00 ,17.14 ,0.00 ,142.86 ,160.00 
,,,,,,,,,,
13/09/2025,2226,222606,JANTHIKALU 250g VELLANKI FOODS,2.00 ,0.00 ,160.00 ,34.28 ,0.00 ,285.72 ,320.00 
,,,,,,,,,,
14/09/2025,2226,222606,JANTHIKALU 250g VELLANKI FOODS,1.00 ,0.00 ,160.00 ,17.15 ,0.00 ,142.85 ,160.00 
,,,,,,,,,,
15/09/2025,2226,222606,JANTHIKALU 250g VELLANKI FOODS,1.00 ,0.00 ,160.00 ,17.14 ,0.00 ,142.86 ,160.00 
,,,,,,,,,,
16/09/2025,2226,222606,JANTHIKALU 250g VELLANKI FOODS,4.00 ,0.00 ,160.00 ,68.57 ,0.00 ,571.43 ,640.00 
,,,,,,,,,,
17/09/2025,2226,222606,JANTHIKALU 250g VELLANKI FOODS,4.00 ,0.00 ,160.00 ,68.57 ,0.00 ,571.43 ,640.00 
,,,,,,,,,,
18/09/2025,2226,222606,JANTHIKALU 250g VELLANKI FOODS,1.00 ,0.00 ,160.00 ,17.14 ,0.00 ,142.86 ,160.00 
,,,,,,,,,,
19/09/2025,2226,222606,JANTHIKALU 250g VELLANKI FOODS,3.00 ,0.00 ,160.00 ,51.43 ,0.00 ,428.57 ,480.00 
,,,,,,,,,,
20/09/2025,2226,222606,JANTHIKALU 250g VELLANKI FOODS,5.00 ,0.00 ,27.58 ,14.78 ,0.00 ,123.14 ,137.91 
,,,,,,,,,,
21/09/2025,2226,222606,JANTHIKALU 250g VELLANKI FOODS,3.00 ,0.00 ,160.00 ,51.42 ,0.00 ,428.58 ,480.00 
,,,,,,,,,,
26/09/2025,2226,222606,JANTHIKALU 250g VELLANKI FOODS,1.00 ,0.00 ,160.00 ,7.62 ,0.00 ,152.38 ,160.00 
,,,,,,,,,,
27/09/2025,2226,222606,JANTHIKALU 250g VELLANKI FOODS,3.00 ,0.00 ,160.00 ,22.86 ,0.00 ,457.14 ,480.00 
,,,,,,,,,,
28/09/2025,2226,222606,JANTHIKALU 250g VELLANKI FOODS,1.00 ,0.00 ,160.00 ,7.62 ,0.00 ,152.38 ,160.00 
,,,,,,,,,,
29/09/2025,2226,222606,JANTHIKALU 250g VELLANKI FOODS,1.00 ,0.00 ,160.00 ,7.62 ,0.00 ,152.38 ,160.00 
,,,,,,,,,,
27/09/2025,2227,222703,VAMPOOSA 250g VELLANKI FOODS,1.00 ,0.00 ,140.00 ,6.67 ,0.00 ,133.33 ,140.00 
,,,,,,,,,,
28/09/2025,2227,222703,VAMPOOSA 250g VELLANKI FOODS,1.00 ,0.00 ,140.00 ,6.67 ,0.00 ,133.33 ,140.00 
,,,,,,,,,,
29/09/2025,2227,222703,VAMPOOSA 250g VELLANKI FOODS,3.00 ,0.00 ,140.00 ,20.00 ,0.00 ,400.00 ,420.00 
,,,,,,,,,,
30/09/2025,2227,222703,VAMPOOSA 250g VELLANKI FOODS,2.00 ,0.00 ,140.00 ,13.34 ,0.00 ,266.66 ,280.00 
,,,,,,,,,,
01/09/2025,2227,222706,VAMPOOSA 250g VELLANKI FOODS,3.00 ,0.00 ,150.00 ,48.21 ,0.00 ,401.79 ,450.00 
,,,,,,,,,,
02/09/2025,2227,222706,VAMPOOSA 250g VELLANKI FOODS,1.00 ,0.00 ,150.00 ,16.07 ,0.00 ,133.93 ,150.00 
,,,,,,,,,,
03/09/2025,2227,222706,VAMPOOSA 250g VELLANKI FOODS,1.00 ,0.00 ,150.00 ,16.07 ,0.00 ,133.93 ,150.00 
,,,,,,,,,,
04/09/2025,2227,222706,VAMPOOSA 250g VELLANKI FOODS,2.00 ,0.00 ,150.00 ,32.14 ,0.00 ,267.86 ,300.00 
,,,,,,,,,,
05/09/2025,2227,222706,VAMPOOSA 250g VELLANKI FOODS,4.00 ,0.00 ,150.00 ,64.28 ,0.00 ,535.72 ,600.00 
,,,,,,,,,,
07/09/2025,2227,222706,VAMPOOSA 250g VELLANKI FOODS,1.00 ,0.00 ,150.00 ,16.07 ,0.00 ,133.93 ,150.00 
,,,,,,,,,,
08/09/2025,2227,222706,VAMPOOSA 250g VELLANKI FOODS,1.00 ,0.00 ,150.00 ,16.07 ,0.00 ,133.93 ,150.00 
,,,,,,,,,,
12/09/2025,2227,222706,VAMPOOSA 250g VELLANKI FOODS,7.00 ,0.00 ,150.00 ,112.50 ,0.00 ,937.50 ,1050.00 
,,,,,,,,,,
13/09/2025,2227,222706,VAMPOOSA 250g VELLANKI FOODS,1.00 ,0.00 ,150.00 ,16.07 ,0.00 ,133.93 ,150.00 
,,,,,,,,,,
14/09/2025,2227,222706,VAMPOOSA 250g VELLANKI FOODS,3.00 ,0.00 ,150.00 ,48.21 ,0.00 ,401.79 ,450.00 
,,,,,,,,,,
16/09/2025,2227,222706,VAMPOOSA 250g VELLANKI FOODS,3.00 ,0.00 ,150.00 ,48.21 ,0.00 ,401.79 ,450.00 
,,,,,,,,,,
17/09/2025,2227,222706,VAMPOOSA 250g VELLANKI FOODS,1.00 ,0.00 ,150.00 ,16.07 ,0.00 ,133.93 ,150.00 
,,,,,,,,,,
18/09/2025,2227,222706,VAMPOOSA 250g VELLANKI FOODS,1.00 ,0.00 ,150.00 ,16.07 ,0.00 ,133.93 ,150.00 
,,,,,,,,,,
19/09/2025,2227,222706,VAMPOOSA 250g VELLANKI FOODS,1.00 ,0.00 ,150.00 ,16.07 ,0.00 ,133.93 ,150.00 
,,,,,,,,,,
20/09/2025,2227,222706,VAMPOOSA 250g VELLANKI FOODS,5.00 ,0.00 ,150.00 ,80.36 ,0.00 ,669.64 ,750.00 
,,,,,,,,,,
21/09/2025,2227,222706,VAMPOOSA 250g VELLANKI FOODS,2.00 ,0.00 ,150.00 ,32.14 ,0.00 ,267.86 ,300.00 
,,,,,,,,,,
22/09/2025,2227,222706,VAMPOOSA 250g VELLANKI FOODS,2.00 ,0.00 ,139.50 ,0.00 ,0.00 ,279.00 ,279.00 
,,,,,,,,,,
23/09/2025,2227,222706,VAMPOOSA 250g VELLANKI FOODS,2.00 ,0.00 ,150.00 ,14.28 ,0.00 ,285.72 ,300.00 
,,,,,,,,,,
24/09/2025,2227,222706,VAMPOOSA 250g VELLANKI FOODS,1.00 ,0.00 ,150.00 ,7.14 ,0.00 ,142.86 ,150.00 
,,,,,,,,,,
25/09/2025,2227,222706,VAMPOOSA 250g VELLANKI FOODS,1.00 ,0.00 ,150.00 ,7.14 ,0.00 ,142.86 ,150.00 
,,,,,,,,,,
27/09/2025,2227,222706,VAMPOOSA 250g VELLANKI FOODS,2.00 ,0.00 ,150.00 ,14.28 ,0.00 ,285.72 ,300.00 
,,,,,,,,,,
28/09/2025,2227,222706,VAMPOOSA 250g VELLANKI FOODS,1.00 ,0.00 ,150.00 ,7.14 ,0.00 ,142.86 ,150.00 
,,,,,,,,,,
01/09/2025,2228,222804,BOONDI 250g VELLANKI FOODS,1.00 ,0.00 ,145.00 ,15.54 ,0.00 ,129.46 ,145.00 
,,,,,,,,,,
07/09/2025,2228,222804,BOONDI 250g VELLANKI FOODS,1.00 ,0.00 ,145.00 ,15.54 ,0.00 ,129.46 ,145.00 
,,,,,,,,,,
03/09/2025,2228,222806,BOONDI 250g VELLANKI FOODS,1.00 ,0.00 ,150.00 ,16.07 ,0.00 ,133.93 ,150.00 
,,,,,,,,,,
06/09/2025,2228,222806,BOONDI 250g VELLANKI FOODS,1.00 ,0.00 ,150.00 ,16.07 ,0.00 ,133.93 ,150.00 
,,,,,,,,,,
08/09/2025,2228,222806,BOONDI 250g VELLANKI FOODS,3.00 ,0.00 ,150.00 ,48.21 ,0.00 ,401.79 ,450.00 
,,,,,,,,,,
10/09/2025,2228,222806,BOONDI 250g VELLANKI FOODS,4.00 ,0.00 ,150.00 ,64.28 ,0.00 ,535.72 ,600.00 
,,,,,,,,,,
11/09/2025,2228,222806,BOONDI 250g VELLANKI FOODS,1.00 ,0.00 ,150.00 ,16.07 ,0.00 ,133.93 ,150.00 
,,,,,,,,,,
12/09/2025,2228,222806,BOONDI 250g VELLANKI FOODS,1.00 ,0.00 ,150.00 ,16.07 ,0.00 ,133.93 ,150.00 
,,,,,,,,,,
13/09/2025,2228,222806,BOONDI 250g VELLANKI FOODS,2.00 ,0.00 ,150.00 ,32.14 ,0.00 ,267.86 ,300.00 
,,,,,,,,,,
14/09/2025,2228,222806,BOONDI 250g VELLANKI FOODS,2.00 ,0.00 ,150.00 ,32.14 ,0.00 ,267.86 ,300.00 
,,,,,,,,,,
16/09/2025,2228,222806,BOONDI 250g VELLANKI FOODS,1.00 ,0.00 ,150.00 ,16.07 ,0.00 ,133.93 ,150.00 
,,,,,,,,,,
17/09/2025,2228,222806,BOONDI 250g VELLANKI FOODS,1.00 ,0.00 ,150.00 ,16.07 ,0.00 ,133.93 ,150.00 
,,,,,,,,,,
18/09/2025,2228,222806,BOONDI 250g VELLANKI FOODS,2.00 ,0.00 ,150.00 ,32.14 ,0.00 ,267.86 ,300.00 
,,,,,,,,,,
19/09/2025,2228,222806,BOONDI 250g VELLANKI FOODS,3.00 ,0.00 ,150.00 ,48.21 ,0.00 ,401.79 ,450.00 
,,,,,,,,,,
21/09/2025,2228,222806,BOONDI 250g VELLANKI FOODS,2.00 ,0.00 ,150.00 ,32.14 ,0.00 ,267.86 ,300.00 
,,,,,,,,,,
22/09/2025,2228,222806,BOONDI 250g VELLANKI FOODS,2.00 ,0.00 ,139.50 ,6.64 ,0.00 ,272.36 ,279.00 
,,,,,,,,,,
23/09/2025,2228,222806,BOONDI 250g VELLANKI FOODS,2.00 ,0.00 ,150.00 ,14.29 ,0.00 ,285.71 ,300.00 
,,,,,,,,,,
24/09/2025,2228,222806,BOONDI 250g VELLANKI FOODS,2.00 ,0.00 ,150.00 ,14.28 ,0.00 ,285.72 ,300.00 
,,,,,,,,,,
26/09/2025,2228,222806,BOONDI 250g VELLANKI FOODS,1.00 ,0.00 ,140.00 ,6.67 ,0.00 ,133.33 ,140.00 
,,,,,,,,,,
27/09/2025,2228,222806,BOONDI 250g VELLANKI FOODS,2.00 ,0.00 ,140.00 ,13.34 ,0.00 ,266.66 ,280.00 
,,,,,,,,,,
28/09/2025,2228,222806,BOONDI 250g VELLANKI FOODS,1.00 ,0.00 ,140.00 ,6.66 ,0.00 ,133.34 ,140.00 
,,,,,,,,,,
29/09/2025,2228,222806,BOONDI 250g VELLANKI FOODS,1.00 ,0.00 ,140.00 ,6.67 ,0.00 ,133.33 ,140.00 
,,,,,,,,,,
25/09/2025,2229,222903,MIXTURE 250g VELLANKI FOODS,1.00 ,0.00 ,140.00 ,6.67 ,0.00 ,133.33 ,140.00 
,,,,,,,,,,
26/09/2025,2229,222903,MIXTURE 250g VELLANKI FOODS,1.00 ,0.00 ,140.00 ,6.66 ,0.00 ,133.34 ,140.00 
,,,,,,,,,,
28/09/2025,2229,222903,MIXTURE 250g VELLANKI FOODS,1.00 ,0.00 ,140.00 ,6.67 ,0.00 ,133.33 ,140.00 
,,,,,,,,,,
01/09/2025,2229,222904,MIXTURE 250g VELLANKI FOODS,2.00 ,0.00 ,150.00 ,32.15 ,0.00 ,267.85 ,300.00 
,,,,,,,,,,
02/09/2025,2229,222904,MIXTURE 250g VELLANKI FOODS,2.00 ,0.00 ,150.00 ,32.14 ,0.00 ,267.86 ,300.00 
,,,,,,,,,,
03/09/2025,2229,222904,MIXTURE 250g VELLANKI FOODS,3.00 ,0.00 ,150.00 ,48.21 ,0.00 ,401.79 ,450.00 
,,,,,,,,,,
05/09/2025,2229,222904,MIXTURE 250g VELLANKI FOODS,2.00 ,0.00 ,150.00 ,32.15 ,0.00 ,267.85 ,300.00 
,,,,,,,,,,
07/09/2025,2229,222904,MIXTURE 250g VELLANKI FOODS,1.00 ,0.00 ,150.00 ,16.07 ,0.00 ,133.93 ,150.00 
,,,,,,,,,,
09/09/2025,2229,222904,MIXTURE 250g VELLANKI FOODS,1.00 ,0.00 ,150.00 ,16.07 ,0.00 ,133.93 ,150.00 
,,,,,,,,,,
10/09/2025,2229,222904,MIXTURE 250g VELLANKI FOODS,2.00 ,0.00 ,150.00 ,32.13 ,0.00 ,267.87 ,300.00 
,,,,,,,,,,
11/09/2025,2229,222904,MIXTURE 250g VELLANKI FOODS,1.00 ,0.00 ,150.00 ,16.07 ,0.00 ,133.93 ,150.00 
,,,,,,,,,,
12/09/2025,2229,222904,MIXTURE 250g VELLANKI FOODS,1.00 ,0.00 ,150.00 ,16.07 ,0.00 ,133.93 ,150.00 
,,,,,,,,,,
13/09/2025,2229,222904,MIXTURE 250g VELLANKI FOODS,1.00 ,0.00 ,150.00 ,16.07 ,0.00 ,133.93 ,150.00 
,,,,,,,,,,
14/09/2025,2229,222904,MIXTURE 250g VELLANKI FOODS,1.00 ,0.00 ,150.00 ,16.07 ,0.00 ,133.93 ,150.00 
,,,,,,,,,,
16/09/2025,2229,222904,MIXTURE 250g VELLANKI FOODS,3.00 ,0.00 ,150.00 ,48.21 ,0.00 ,401.79 ,450.00 
,,,,,,,,,,
18/09/2025,2229,222904,MIXTURE 250g VELLANKI FOODS,2.00 ,0.00 ,150.00 ,32.14 ,0.00 ,267.86 ,300.00 
,,,,,,,,,,
19/09/2025,2229,222904,MIXTURE 250g VELLANKI FOODS,2.00 ,0.00 ,150.00 ,32.14 ,0.00 ,267.86 ,300.00 
,,,,,,,,,,
21/09/2025,2229,222904,MIXTURE 250g VELLANKI FOODS,3.00 ,0.00 ,150.00 ,48.22 ,0.00 ,401.78 ,450.00 
,,,,,,,,,,
22/09/2025,2229,222904,MIXTURE 250g VELLANKI FOODS,1.00 ,0.00 ,139.50 ,0.00 ,0.00 ,139.50 ,139.50 
,,,,,,,,,,
23/09/2025,2229,222904,MIXTURE 250g VELLANKI FOODS,1.00 ,0.00 ,150.00 ,7.14 ,0.00 ,142.86 ,150.00 
,,,,,,,,,,
24/09/2025,2229,222904,MIXTURE 250g VELLANKI FOODS,2.00 ,0.00 ,150.00 ,14.28 ,0.00 ,285.72 ,300.00 
,,,,,,,,,,
25/09/2025,2229,222904,MIXTURE 250g VELLANKI FOODS,2.00 ,0.00 ,150.00 ,14.29 ,0.00 ,285.71 ,300.00 
,,,,,,,,,,
